session_id,user_id,session_start,session_end,session_duration_minutes,features_accessed,analysis_jobs_submitted,pages_viewed,device_type,browser,created_at
1702,498,2025-10-06 03:23:53,2025-10-06 04:15:53,52,F1,2,6,tablet,Safari,2025-11-03 12:53:08.455992
1703,231,2025-05-31 06:07:21,2025-05-31 07:09:21,62,"F2,F5",3,17,mobile,Safari,2025-11-03 12:53:08.455992
1704,681,2025-05-19 14:12:48,2025-05-19 14:23:48,11,F2,0,19,tablet,Chrome,2025-11-03 12:53:08.455992
1705,803,2025-06-19 02:28:40,2025-06-19 03:04:40,36,"F1,F2,F5",0,7,tablet,Safari,2025-11-03 12:53:08.455992
1706,182,2025-09-25 19:45:57,2025-09-25 20:49:57,64,"F4,F2,F5,F1",1,16,tablet,Chrome,2025-11-03 12:53:08.455992
1707,704,2025-10-01 08:08:48,2025-10-01 09:33:48,85,"F3,F2",0,20,mobile,Chrome,2025-11-03 12:53:08.455992
1708,410,2025-07-29 02:22:35,2025-07-29 03:00:35,38,"F1,F2,F5,F4",1,8,mobile,Safari,2025-11-03 12:53:08.455992
1709,53,2025-09-08 01:47:15,2025-09-08 02:31:15,44,"F2,F5",3,7,desktop,Firefox,2025-11-03 12:53:08.455992
1710,360,2025-07-02 16:38:48,2025-07-02 17:13:48,35,"F2,F5",3,10,tablet,Safari,2025-11-03 12:53:08.455992
1711,913,2025-10-25 11:23:04,2025-10-25 11:41:04,18,F2,1,18,mobile,Safari,2025-11-03 12:53:08.455992
1712,32,2025-05-22 22:27:47,2025-05-22 22:57:47,30,F3,0,5,desktop,Chrome,2025-11-03 12:53:08.455992
1713,976,2025-10-28 10:31:26,2025-10-28 11:48:26,77,"F4,F2,F5,F1",5,8,desktop,Firefox,2025-11-03 12:53:08.455992
1714,720,2025-07-15 04:07:32,2025-07-15 05:17:32,70,F2,0,4,desktop,Chrome,2025-11-03 12:53:08.455992
1715,37,2025-06-06 15:03:19,2025-06-06 15:51:19,48,"F2,F4,F5,F1",5,10,desktop,Safari,2025-11-03 12:53:08.455992
1716,741,2025-07-25 01:51:34,2025-07-25 03:15:34,84,"F3,F5",0,19,mobile,Edge,2025-11-03 12:53:08.455992
1717,772,2025-06-27 22:53:54,2025-06-27 23:45:54,52,F3,1,9,tablet,Firefox,2025-11-03 12:53:08.455992
1718,628,2025-09-30 16:41:36,2025-09-30 17:38:36,57,"F4,F1,F2",1,14,tablet,Chrome,2025-11-03 12:53:08.455992
1719,98,2025-08-01 19:28:13,2025-08-01 19:40:13,12,"F5,F2,F3",1,9,tablet,Safari,2025-11-03 12:53:08.455992
1720,99,2025-08-18 13:06:55,2025-08-18 14:07:55,61,"F2,F3",5,11,desktop,Firefox,2025-11-03 12:53:08.455992
1721,371,2025-09-26 08:04:39,2025-09-26 08:41:39,37,"F4,F3",2,7,desktop,Firefox,2025-11-03 12:53:08.455992
1722,863,2025-08-06 11:36:52,2025-08-06 12:58:52,82,"F1,F3,F4,F2",3,8,tablet,Chrome,2025-11-03 12:53:08.455992
1723,150,2025-09-02 05:49:37,2025-09-02 06:05:37,16,"F2,F1",5,3,desktop,Firefox,2025-11-03 12:53:08.455992
1724,698,2025-05-12 20:07:19,2025-05-12 21:23:19,76,"F4,F2,F3",1,11,mobile,Chrome,2025-11-03 12:53:08.455992
1725,641,2025-05-15 18:28:53,2025-05-15 18:47:53,19,"F4,F2,F3",1,19,mobile,Edge,2025-11-03 12:53:08.455992
1726,724,2025-06-20 11:01:14,2025-06-20 12:11:14,70,"F5,F1,F4",5,2,desktop,Safari,2025-11-03 12:53:08.455992
1727,846,2025-06-02 19:13:42,2025-06-02 19:37:42,24,"F3,F1,F5",0,15,tablet,Firefox,2025-11-03 12:53:08.455992
1728,241,2025-08-03 04:13:04,2025-08-03 04:19:04,6,"F3,F1",5,20,desktop,Safari,2025-11-03 12:53:08.455992
1729,804,2025-10-01 05:43:20,2025-10-01 06:55:20,72,F4,0,6,mobile,Safari,2025-11-03 12:53:08.455992
1730,645,2025-07-27 03:07:58,2025-07-27 03:54:58,47,"F1,F3",5,13,mobile,Safari,2025-11-03 12:53:08.455992
1731,888,2025-06-18 11:56:31,2025-06-18 12:37:31,41,F2,1,2,tablet,Edge,2025-11-03 12:53:08.455992
1732,941,2025-05-25 00:07:21,2025-05-25 00:21:21,14,"F1,F5,F4,F3",4,13,desktop,Firefox,2025-11-03 12:53:08.455992
1733,212,2025-08-13 12:34:26,2025-08-13 12:54:26,20,"F4,F1,F2",0,9,desktop,Chrome,2025-11-03 12:53:08.455992
1734,318,2025-08-09 00:07:28,2025-08-09 00:21:28,14,"F3,F4",4,15,desktop,Chrome,2025-11-03 12:53:08.455992
1735,863,2025-05-12 22:11:42,2025-05-12 23:26:42,75,"F4,F3,F5,F1",2,4,tablet,Chrome,2025-11-03 12:53:08.455992
1736,555,2025-10-28 15:02:18,2025-10-28 16:24:18,82,"F4,F5,F1,F3",2,1,tablet,Safari,2025-11-03 12:53:08.455992
1737,799,2025-10-18 16:19:51,2025-10-18 17:06:51,47,"F3,F2,F4,F1",2,3,tablet,Safari,2025-11-03 12:53:08.455992
1738,908,2025-09-02 15:16:47,2025-09-02 15:37:47,21,"F3,F5,F2,F4",4,6,mobile,Edge,2025-11-03 12:53:08.455992
1739,383,2025-10-14 18:54:05,2025-10-14 20:14:05,80,"F4,F1",1,16,mobile,Edge,2025-11-03 12:53:08.455992
1740,589,2025-09-02 18:19:49,2025-09-02 19:06:49,47,"F1,F2,F3",0,12,desktop,Edge,2025-11-03 12:53:08.455992
1741,467,2025-10-29 05:31:18,2025-10-29 06:34:18,63,"F3,F1",5,11,desktop,Chrome,2025-11-03 12:53:08.455992
1742,849,2025-10-04 11:49:33,2025-10-04 12:41:33,52,"F1,F2",0,19,mobile,Firefox,2025-11-03 12:53:08.455992
1743,546,2025-07-16 12:52:16,2025-07-16 13:07:16,15,"F1,F3,F2",0,8,tablet,Firefox,2025-11-03 12:53:08.455992
1744,665,2025-10-16 03:13:22,2025-10-16 03:26:22,13,"F4,F1,F3",4,8,desktop,Edge,2025-11-03 12:53:08.455992
1745,813,2025-05-30 12:08:13,2025-05-30 12:47:13,39,"F5,F2,F4",0,2,mobile,Edge,2025-11-03 12:53:08.455992
1746,587,2025-06-11 11:57:30,2025-06-11 12:36:30,39,"F1,F3,F4,F2",0,8,mobile,Chrome,2025-11-03 12:53:08.455992
1747,427,2025-06-17 03:32:01,2025-06-17 03:54:01,22,"F5,F4,F1",1,18,tablet,Chrome,2025-11-03 12:53:08.455992
1748,346,2025-05-08 21:01:05,2025-05-08 21:43:05,42,F4,0,8,mobile,Chrome,2025-11-03 12:53:08.455992
1749,782,2025-09-15 17:33:04,2025-09-15 19:01:04,88,"F3,F1",3,7,desktop,Safari,2025-11-03 12:53:08.455992
1750,451,2025-05-17 19:39:51,2025-05-17 20:30:51,51,"F2,F5,F3,F1",1,11,mobile,Chrome,2025-11-03 12:53:08.455992
1751,181,2025-05-19 01:49:35,2025-05-19 02:07:35,18,"F4,F3",3,7,tablet,Chrome,2025-11-03 12:53:08.455992
1752,167,2025-08-12 03:30:14,2025-08-12 04:03:14,33,"F5,F2",3,18,desktop,Chrome,2025-11-03 12:53:08.455992
1753,116,2025-08-17 11:01:20,2025-08-17 12:00:20,59,"F4,F2,F5",5,10,tablet,Edge,2025-11-03 12:53:08.455992
1754,77,2025-08-10 21:50:23,2025-08-10 22:16:23,26,F1,5,3,mobile,Chrome,2025-11-03 12:53:08.455992
1755,41,2025-08-06 06:40:39,2025-08-06 07:52:39,72,"F3,F1,F2",5,4,mobile,Firefox,2025-11-03 12:53:08.455992
1756,843,2025-08-17 09:28:06,2025-08-17 09:55:06,27,"F3,F2,F4",2,14,mobile,Firefox,2025-11-03 12:53:08.455992
1757,918,2025-09-03 16:27:26,2025-09-03 16:36:26,9,"F3,F1,F2,F4",1,12,tablet,Firefox,2025-11-03 12:53:08.455992
1758,291,2025-08-09 10:28:46,2025-08-09 11:52:46,84,"F5,F4",4,1,tablet,Chrome,2025-11-03 12:53:08.455992
1759,365,2025-06-30 12:50:48,2025-06-30 13:17:48,27,"F2,F4,F1",0,19,tablet,Firefox,2025-11-03 12:53:08.455992
1760,75,2025-09-05 22:16:43,2025-09-05 22:51:43,35,F5,3,20,desktop,Edge,2025-11-03 12:53:08.455992
1761,434,2025-11-02 02:04:32,2025-11-02 02:54:32,50,"F4,F2,F3",5,19,desktop,Firefox,2025-11-03 12:53:08.455992
1762,679,2025-06-11 05:51:58,2025-06-11 06:50:58,59,F5,3,2,mobile,Chrome,2025-11-03 12:53:08.455992
1763,679,2025-07-06 23:42:25,2025-07-06 23:47:25,5,F5,0,2,mobile,Safari,2025-11-03 12:53:08.455992
1764,562,2025-10-07 11:39:51,2025-10-07 12:42:51,63,"F2,F1,F3,F4",1,19,tablet,Edge,2025-11-03 12:53:08.455992
1765,599,2025-07-20 04:34:23,2025-07-20 05:26:23,52,"F2,F5,F4,F3",0,19,mobile,Firefox,2025-11-03 12:53:08.455992
1766,847,2025-10-08 11:43:13,2025-10-08 13:09:13,86,"F2,F1,F3,F5",4,18,tablet,Firefox,2025-11-03 12:53:08.455992
1767,356,2025-09-03 22:05:30,2025-09-03 23:29:30,84,F3,4,13,tablet,Safari,2025-11-03 12:53:08.455992
1768,972,2025-09-08 00:19:33,2025-09-08 00:34:33,15,"F1,F3,F4",2,10,tablet,Safari,2025-11-03 12:53:08.455992
1769,219,2025-06-12 14:55:10,2025-06-12 15:55:10,60,"F4,F5",0,17,mobile,Chrome,2025-11-03 12:53:08.455992
1770,448,2025-08-13 06:54:36,2025-08-13 08:06:36,72,"F1,F3",3,7,mobile,Safari,2025-11-03 12:53:08.455992
1771,822,2025-09-02 20:04:54,2025-09-02 21:18:54,74,"F5,F1",1,10,tablet,Chrome,2025-11-03 12:53:08.455992
1772,871,2025-06-15 11:32:07,2025-06-15 12:17:07,45,"F3,F4",3,9,tablet,Firefox,2025-11-03 12:53:08.455992
1773,742,2025-10-12 12:22:10,2025-10-12 13:42:10,80,"F4,F5,F2,F1",0,15,tablet,Chrome,2025-11-03 12:53:08.455992
1774,439,2025-06-11 09:22:37,2025-06-11 10:09:37,47,F5,0,20,mobile,Safari,2025-11-03 12:53:08.455992
1775,935,2025-05-11 19:06:14,2025-05-11 19:39:14,33,"F1,F4",0,9,tablet,Chrome,2025-11-03 12:53:08.455992
1776,894,2025-09-10 21:24:08,2025-09-10 22:51:08,87,"F2,F5,F3,F4",5,3,desktop,Firefox,2025-11-03 12:53:08.455992
1777,166,2025-09-13 14:25:01,2025-09-13 15:10:01,45,"F4,F2",3,17,desktop,Firefox,2025-11-03 12:53:08.455992
1778,514,2025-08-13 08:32:42,2025-08-13 10:00:42,88,"F2,F5,F1,F4",2,14,tablet,Firefox,2025-11-03 12:53:08.455992
1779,469,2025-10-23 05:27:25,2025-10-23 06:32:25,65,F1,3,2,mobile,Firefox,2025-11-03 12:53:08.455992
1780,652,2025-06-11 16:18:55,2025-06-11 16:29:55,11,"F3,F2,F1",0,11,tablet,Chrome,2025-11-03 12:53:08.455992
1781,901,2025-09-03 15:15:24,2025-09-03 15:54:24,39,"F3,F2",5,18,mobile,Chrome,2025-11-03 12:53:08.455992
1782,451,2025-10-19 20:36:59,2025-10-19 20:58:59,22,F4,1,15,desktop,Firefox,2025-11-03 12:53:08.455992
1783,59,2025-07-02 03:18:14,2025-07-02 03:56:14,38,"F3,F2,F1",2,9,tablet,Firefox,2025-11-03 12:53:08.455992
1784,302,2025-06-28 07:37:16,2025-06-28 07:55:16,18,"F5,F4,F2",3,1,desktop,Chrome,2025-11-03 12:53:08.455992
1785,663,2025-10-19 04:08:20,2025-10-19 04:33:20,25,"F3,F1",3,8,desktop,Firefox,2025-11-03 12:53:08.455992
1786,520,2025-08-04 08:53:00,2025-08-04 09:54:00,61,"F4,F2,F1,F5",0,1,tablet,Firefox,2025-11-03 12:53:08.455992
1787,936,2025-06-29 17:37:34,2025-06-29 18:58:34,81,F2,2,10,mobile,Chrome,2025-11-03 12:53:08.455992
1788,374,2025-05-31 14:42:27,2025-05-31 15:39:27,57,"F3,F4,F1",0,20,tablet,Safari,2025-11-03 12:53:08.455992
1789,885,2025-08-17 15:42:28,2025-08-17 17:05:28,83,F1,1,4,desktop,Safari,2025-11-03 12:53:08.455992
1790,488,2025-10-11 02:12:59,2025-10-11 02:47:59,35,"F1,F3",0,7,tablet,Firefox,2025-11-03 12:53:08.455992
1791,574,2025-07-19 23:00:47,2025-07-20 00:05:47,65,"F3,F4,F5,F2",3,9,tablet,Safari,2025-11-03 12:53:08.455992
1792,253,2025-07-06 07:11:55,2025-07-06 07:32:55,21,"F4,F2",5,6,tablet,Edge,2025-11-03 12:53:08.455992
1793,127,2025-05-29 13:24:36,2025-05-29 14:11:36,47,"F3,F2,F1,F4",0,11,mobile,Edge,2025-11-03 12:53:08.455992
1794,17,2025-06-22 00:44:17,2025-06-22 02:13:17,89,"F3,F2,F1,F5",2,4,tablet,Edge,2025-11-03 12:53:08.455992
1795,865,2025-06-03 15:42:27,2025-06-03 16:52:27,70,"F4,F2",3,4,tablet,Firefox,2025-11-03 12:53:08.455992
1796,303,2025-05-19 23:12:23,2025-05-20 00:16:23,64,F1,3,18,desktop,Edge,2025-11-03 12:53:08.455992
1797,436,2025-07-16 06:35:51,2025-07-16 07:07:51,32,"F4,F5,F1",5,5,tablet,Chrome,2025-11-03 12:53:08.455992
1798,874,2025-09-05 02:27:23,2025-09-05 03:44:23,77,"F5,F2,F3",0,11,mobile,Safari,2025-11-03 12:53:08.455992
1799,639,2025-06-19 04:30:28,2025-06-19 05:25:28,55,"F2,F3",3,2,desktop,Edge,2025-11-03 12:53:08.455992
1800,410,2025-07-14 20:21:06,2025-07-14 21:42:06,81,"F5,F4,F3",0,9,mobile,Firefox,2025-11-03 12:53:08.455992
1801,396,2025-05-25 16:03:42,2025-05-25 16:58:42,55,"F4,F3,F1,F5",2,20,mobile,Firefox,2025-11-03 12:53:08.457995
1802,116,2025-09-01 19:33:50,2025-09-01 20:25:50,52,"F2,F4",1,10,mobile,Chrome,2025-11-03 12:53:08.457995
1803,125,2025-07-29 01:44:40,2025-07-29 02:02:40,18,"F3,F4",1,20,tablet,Firefox,2025-11-03 12:53:08.457995
1804,283,2025-10-17 21:57:28,2025-10-17 22:08:28,11,"F2,F5,F1",5,20,mobile,Firefox,2025-11-03 12:53:08.457995
1805,355,2025-05-15 22:11:38,2025-05-15 23:39:38,88,"F5,F2",2,16,mobile,Edge,2025-11-03 12:53:08.457995
1806,524,2025-09-20 08:28:11,2025-09-20 09:51:11,83,"F5,F3,F2,F4",0,19,mobile,Firefox,2025-11-03 12:53:08.457995
1807,785,2025-09-27 22:02:32,2025-09-27 23:22:32,80,"F3,F4,F5,F2",1,14,mobile,Firefox,2025-11-03 12:53:08.457995
1808,716,2025-05-09 00:47:16,2025-05-09 01:36:16,49,"F3,F5,F2",2,9,desktop,Firefox,2025-11-03 12:53:08.457995
1809,41,2025-07-15 20:27:48,2025-07-15 21:40:48,73,"F3,F2,F1,F5",0,1,mobile,Edge,2025-11-03 12:53:08.457995
1810,711,2025-09-01 06:20:44,2025-09-01 06:26:44,6,"F1,F2",2,19,desktop,Chrome,2025-11-03 12:53:08.457995
1811,494,2025-09-29 04:19:13,2025-09-29 05:17:13,58,F1,1,14,desktop,Chrome,2025-11-03 12:53:08.457995
1812,630,2025-10-16 16:06:32,2025-10-16 16:56:32,50,"F3,F5,F4,F1",1,17,tablet,Safari,2025-11-03 12:53:08.457995
1813,440,2025-08-22 15:32:34,2025-08-22 16:20:34,48,F1,0,10,tablet,Safari,2025-11-03 12:53:08.457995
1814,3,2025-05-13 03:44:29,2025-05-13 03:57:29,13,"F5,F4,F1,F2",2,4,mobile,Edge,2025-11-03 12:53:08.457995
1815,732,2025-09-07 20:53:53,2025-09-07 21:59:53,66,"F2,F5,F4",4,4,tablet,Edge,2025-11-03 12:53:08.457995
1816,270,2025-09-03 00:18:16,2025-09-03 01:41:16,83,"F3,F2",2,18,mobile,Firefox,2025-11-03 12:53:08.457995
1817,861,2025-07-19 21:21:56,2025-07-19 21:26:56,5,"F2,F1",2,16,mobile,Safari,2025-11-03 12:53:08.457995
1818,553,2025-09-22 22:25:59,2025-09-22 23:18:59,53,"F3,F1",4,11,desktop,Edge,2025-11-03 12:53:08.457995
1819,361,2025-10-02 05:26:25,2025-10-02 05:47:25,21,"F1,F5,F4,F3",1,12,mobile,Chrome,2025-11-03 12:53:08.457995
1820,908,2025-09-27 12:37:24,2025-09-27 12:57:24,20,"F1,F4,F5,F3",3,19,desktop,Chrome,2025-11-03 12:53:08.457995
1821,742,2025-07-09 20:29:58,2025-07-09 20:51:58,22,"F1,F3,F5",2,14,desktop,Firefox,2025-11-03 12:53:08.457995
1822,397,2025-09-09 08:19:26,2025-09-09 08:48:26,29,"F2,F1,F5",5,6,tablet,Chrome,2025-11-03 12:53:08.457995
1823,714,2025-05-25 15:45:22,2025-05-25 16:24:22,39,"F1,F3,F4,F5",5,7,desktop,Safari,2025-11-03 12:53:08.457995
1824,217,2025-06-07 06:38:13,2025-06-07 06:43:13,5,"F3,F1",1,1,tablet,Chrome,2025-11-03 12:53:08.457995
1825,429,2025-09-05 09:16:30,2025-09-05 10:08:30,52,F1,0,12,mobile,Firefox,2025-11-03 12:53:08.457995
1826,900,2025-06-12 01:25:16,2025-06-12 01:30:16,5,"F3,F2,F4",4,13,tablet,Chrome,2025-11-03 12:53:08.457995
1827,960,2025-10-11 22:21:36,2025-10-11 23:36:36,75,"F1,F5,F2",2,17,tablet,Edge,2025-11-03 12:53:08.457995
1828,926,2025-10-01 05:13:53,2025-10-01 06:40:53,87,F2,1,1,desktop,Chrome,2025-11-03 12:53:08.457995
1829,922,2025-10-18 21:34:59,2025-10-18 22:13:59,39,"F2,F3",1,14,desktop,Edge,2025-11-03 12:53:08.457995
1830,109,2025-10-10 21:01:45,2025-10-10 22:01:45,60,"F1,F3",5,14,mobile,Safari,2025-11-03 12:53:08.457995
1831,550,2025-07-02 21:08:33,2025-07-02 22:11:33,63,"F2,F5,F3,F4",3,10,desktop,Firefox,2025-11-03 12:53:08.457995
1832,447,2025-09-06 15:50:32,2025-09-06 16:28:32,38,"F3,F2,F4,F1",1,15,mobile,Edge,2025-11-03 12:53:08.457995
1833,836,2025-07-24 00:12:12,2025-07-24 00:47:12,35,"F2,F3",5,7,mobile,Edge,2025-11-03 12:53:08.457995
1834,765,2025-06-21 18:39:09,2025-06-21 19:05:09,26,"F1,F5",2,4,tablet,Firefox,2025-11-03 12:53:08.457995
1835,564,2025-07-30 00:02:02,2025-07-30 00:48:02,46,F4,1,18,mobile,Edge,2025-11-03 12:53:08.457995
1836,402,2025-08-27 06:03:38,2025-08-27 07:12:38,69,"F2,F4,F3",2,9,desktop,Chrome,2025-11-03 12:53:08.457995
1837,219,2025-09-03 12:20:58,2025-09-03 13:06:58,46,"F1,F2,F4,F5",4,13,tablet,Chrome,2025-11-03 12:53:08.457995
1838,168,2025-07-04 06:17:29,2025-07-04 07:07:29,50,F2,3,14,tablet,Safari,2025-11-03 12:53:08.457995
1839,369,2025-06-13 08:56:52,2025-06-13 09:57:52,61,"F4,F1,F2,F3",3,8,mobile,Safari,2025-11-03 12:53:08.457995
1840,549,2025-08-27 08:37:04,2025-08-27 09:34:04,57,"F3,F5,F4",5,7,mobile,Edge,2025-11-03 12:53:08.457995
1841,776,2025-07-08 04:59:29,2025-07-08 06:05:29,66,"F3,F1,F5,F2",4,12,tablet,Safari,2025-11-03 12:53:08.457995
1842,126,2025-06-28 17:11:12,2025-06-28 17:40:12,29,"F4,F3,F2,F5",0,18,desktop,Firefox,2025-11-03 12:53:08.457995
1843,949,2025-10-31 03:46:42,2025-10-31 04:45:42,59,"F4,F1,F3",2,19,desktop,Safari,2025-11-03 12:53:08.457995
1844,720,2025-08-06 11:44:41,2025-08-06 12:21:41,37,"F2,F5,F4",4,9,mobile,Safari,2025-11-03 12:53:08.457995
1845,371,2025-08-26 07:46:46,2025-08-26 08:09:46,23,"F2,F1,F5,F4",5,10,mobile,Firefox,2025-11-03 12:53:08.457995
1846,499,2025-09-18 05:06:57,2025-09-18 06:11:57,65,F3,5,17,desktop,Firefox,2025-11-03 12:53:08.457995
1847,241,2025-09-30 17:51:01,2025-09-30 18:04:01,13,F3,0,6,mobile,Edge,2025-11-03 12:53:08.457995
1848,228,2025-09-13 07:42:44,2025-09-13 08:58:44,76,"F5,F4,F1",2,17,tablet,Safari,2025-11-03 12:53:08.457995
1849,553,2025-06-23 10:12:55,2025-06-23 10:36:55,24,"F4,F5,F1",4,11,mobile,Safari,2025-11-03 12:53:08.457995
1850,491,2025-10-28 21:16:14,2025-10-28 21:49:14,33,"F5,F2,F4",3,9,mobile,Edge,2025-11-03 12:53:08.457995
1851,912,2025-09-03 14:18:46,2025-09-03 14:43:46,25,"F2,F5",0,20,desktop,Chrome,2025-11-03 12:53:08.457995
1852,140,2025-08-07 07:18:04,2025-08-07 08:04:04,46,F1,4,20,desktop,Safari,2025-11-03 12:53:08.457995
1853,453,2025-07-15 16:34:06,2025-07-15 17:35:06,61,F4,1,16,mobile,Edge,2025-11-03 12:53:08.457995
1854,856,2025-08-11 22:06:04,2025-08-11 23:12:04,66,"F2,F4,F5,F1",3,8,desktop,Chrome,2025-11-03 12:53:08.457995
1855,332,2025-08-26 11:52:29,2025-08-26 13:01:29,69,F4,3,12,tablet,Chrome,2025-11-03 12:53:08.457995
1856,947,2025-07-15 07:21:02,2025-07-15 07:40:02,19,"F2,F1,F4",1,14,desktop,Firefox,2025-11-03 12:53:08.457995
1857,581,2025-06-04 17:41:47,2025-06-04 19:00:47,79,F2,1,17,desktop,Safari,2025-11-03 12:53:08.457995
1858,879,2025-08-01 19:23:55,2025-08-01 19:39:55,16,"F5,F4,F3,F2",4,8,mobile,Edge,2025-11-03 12:53:08.457995
1859,628,2025-08-09 12:54:39,2025-08-09 14:21:39,87,"F5,F4",2,7,mobile,Safari,2025-11-03 12:53:08.457995
1860,803,2025-08-14 19:29:33,2025-08-14 20:24:33,55,"F3,F2,F5,F1",4,7,mobile,Firefox,2025-11-03 12:53:08.457995
1861,243,2025-05-17 14:58:57,2025-05-17 15:12:57,14,"F4,F5",3,15,mobile,Firefox,2025-11-03 12:53:08.457995
1862,874,2025-09-07 10:01:13,2025-09-07 10:36:13,35,"F4,F3,F5,F1",1,13,mobile,Edge,2025-11-03 12:53:08.457995
1863,245,2025-05-30 19:38:50,2025-05-30 20:06:50,28,"F4,F1,F3,F5",2,17,desktop,Safari,2025-11-03 12:53:08.457995
1864,77,2025-06-02 00:46:22,2025-06-02 02:06:22,80,"F2,F5,F4",0,7,tablet,Firefox,2025-11-03 12:53:08.457995
1865,39,2025-09-06 05:53:19,2025-09-06 06:09:19,16,"F5,F1,F2",4,15,mobile,Safari,2025-11-03 12:53:08.457995
1866,783,2025-07-28 11:08:58,2025-07-28 11:32:58,24,"F2,F4",2,3,desktop,Safari,2025-11-03 12:53:08.457995
1867,686,2025-09-25 18:48:25,2025-09-25 19:43:25,55,"F4,F3,F5,F1",2,18,tablet,Edge,2025-11-03 12:53:08.457995
1868,472,2025-05-14 15:00:27,2025-05-14 15:38:27,38,"F3,F2,F5",1,13,mobile,Edge,2025-11-03 12:53:08.457995
1869,55,2025-09-11 10:58:47,2025-09-11 11:15:47,17,"F3,F4,F1,F2",5,10,mobile,Firefox,2025-11-03 12:53:08.457995
1870,397,2025-07-14 00:59:56,2025-07-14 01:52:56,53,"F4,F5",0,3,mobile,Chrome,2025-11-03 12:53:08.457995
1871,516,2025-07-20 09:40:33,2025-07-20 11:01:33,81,F3,5,11,tablet,Chrome,2025-11-03 12:53:08.457995
1872,535,2025-09-14 02:49:15,2025-09-14 04:07:15,78,"F1,F2",0,15,mobile,Edge,2025-11-03 12:53:08.457995
1873,316,2025-08-08 18:02:08,2025-08-08 19:05:08,63,"F5,F3,F1",5,10,tablet,Safari,2025-11-03 12:53:08.457995
1874,799,2025-09-07 01:58:09,2025-09-07 03:09:09,71,F1,1,10,mobile,Safari,2025-11-03 12:53:08.457995
1875,785,2025-06-14 23:29:59,2025-06-15 00:31:59,62,"F5,F4,F1,F2",1,11,tablet,Firefox,2025-11-03 12:53:08.457995
1876,617,2025-06-14 15:18:14,2025-06-14 15:29:14,11,F2,0,6,tablet,Firefox,2025-11-03 12:53:08.457995
1877,560,2025-07-07 19:30:33,2025-07-07 19:40:33,10,"F3,F1",4,20,tablet,Firefox,2025-11-03 12:53:08.457995
1878,864,2025-05-09 21:36:03,2025-05-09 22:32:03,56,"F3,F2",2,7,mobile,Chrome,2025-11-03 12:53:08.457995
1879,970,2025-06-14 16:49:08,2025-06-14 18:19:08,90,"F3,F4",5,5,mobile,Safari,2025-11-03 12:53:08.457995
1880,50,2025-09-08 08:19:37,2025-09-08 09:10:37,51,"F5,F4",5,16,desktop,Chrome,2025-11-03 12:53:08.457995
1881,395,2025-06-18 08:16:04,2025-06-18 08:46:04,30,"F5,F4,F1,F2",3,8,mobile,Chrome,2025-11-03 12:53:08.457995
1882,797,2025-06-07 06:03:07,2025-06-07 06:42:07,39,F5,2,1,desktop,Edge,2025-11-03 12:53:08.457995
1883,97,2025-10-21 10:41:48,2025-10-21 10:58:48,17,"F1,F5",3,10,tablet,Firefox,2025-11-03 12:53:08.457995
1884,155,2025-09-01 07:16:16,2025-09-01 08:31:16,75,"F5,F2,F1,F3",4,16,desktop,Firefox,2025-11-03 12:53:08.457995
1885,909,2025-05-29 16:07:17,2025-05-29 16:26:17,19,F4,3,11,tablet,Chrome,2025-11-03 12:53:08.457995
1886,505,2025-06-24 21:51:59,2025-06-24 22:39:59,48,"F3,F1",1,1,desktop,Safari,2025-11-03 12:53:08.457995
1887,647,2025-06-22 01:57:19,2025-06-22 03:15:19,78,F4,5,3,mobile,Edge,2025-11-03 12:53:08.457995
1888,386,2025-07-28 13:33:42,2025-07-28 13:49:42,16,"F4,F2",4,3,mobile,Safari,2025-11-03 12:53:08.457995
1889,366,2025-05-31 13:56:16,2025-05-31 14:46:16,50,"F5,F3",3,19,desktop,Chrome,2025-11-03 12:53:08.457995
1890,680,2025-10-30 09:29:39,2025-10-30 09:44:39,15,"F4,F1",4,6,mobile,Edge,2025-11-03 12:53:08.457995
1891,454,2025-08-26 01:58:09,2025-08-26 03:20:09,82,"F4,F3,F2",4,13,desktop,Safari,2025-11-03 12:53:08.457995
1892,988,2025-08-12 18:42:46,2025-08-12 20:12:46,90,F1,1,17,desktop,Safari,2025-11-03 12:53:08.457995
1893,281,2025-07-18 06:54:47,2025-07-18 07:08:47,14,"F4,F1",0,4,mobile,Safari,2025-11-03 12:53:08.457995
1894,337,2025-07-17 12:27:58,2025-07-17 12:47:58,20,"F2,F4,F5,F1",4,9,tablet,Chrome,2025-11-03 12:53:08.457995
1895,734,2025-09-27 09:27:24,2025-09-27 09:38:24,11,"F5,F4,F2,F3",1,19,tablet,Chrome,2025-11-03 12:53:08.457995
1896,566,2025-06-10 23:37:48,2025-06-11 00:54:48,77,"F4,F1,F2,F5",1,10,tablet,Chrome,2025-11-03 12:53:08.457995
1897,369,2025-10-30 21:50:23,2025-10-30 22:32:23,42,"F4,F5",5,4,mobile,Edge,2025-11-03 12:53:08.457995
1898,470,2025-05-06 01:56:20,2025-05-06 03:03:20,67,"F4,F3",3,18,tablet,Chrome,2025-11-03 12:53:08.457995
1899,410,2025-05-17 09:57:22,2025-05-17 10:33:22,36,"F5,F3,F2",3,18,desktop,Edge,2025-11-03 12:53:08.457995
